0	0.0556934
0.132	0.00794271
0.264	0.00143555
0.396	0.029834
0.528	0.000100911
0.66	0.000244141
0.792	0.00164714
0.924	0.00023763
1.056	0.000501302
1.188	0.00116211
1.32	0.000569661
1.452	0.000208333
1.584	0.000690104
1.716	7.8125e-05
1.848	0.000166016
1.98	0.000283203
2.112	0
2.244	0
2.376	0
2.508	0
2.64	0
2.772	0
2.904	0
3.036	0
3.168	0
3.3	0
3.432	0
3.564	0
3.696	0
3.828	0
3.96	0
4.092	0
4.224	0
4.356	0.000641276
4.488	0.00144206
4.62	0
4.752	0.0003125
4.884	6.51042e-06
5.016	0
5.148	0
5.28	0
5.412	0
5.544	0
5.676	0
5.808	0
5.94	0
6.072	0
6.204	0
6.336	0.000442708
6.468	0.000794271
6.6	0
6.732	0.000429687
6.864	0
6.996	0
7.128	0
7.26	0
7.392	0
7.524	0
7.656	0
7.788	0
7.92	0
8.052	0
8.184	0.000263672
8.316	0.000979818
8.448	0
8.58	8.78906e-05
8.712	0
8.844	0
8.976	0
9.108	0
9.24	0
9.372	0
9.504	0
9.636	0
9.768	0
9.9	0
10.032	0.000458984
10.164	0.00123372
10.296	0
10.428	0.000302734
10.56	5.85937e-05
10.692	0
10.824	0
10.956	0
11.088	0
11.22	0
11.352	0
11.484	0
11.616	0
11.748	0.000589193
11.88	0
12.012	0
12.144	0
12.276	0
12.408	0
12.54	0
12.672	0
12.804	0
12.936	0
13.068	0
13.2	0
13.332	0
13.464	0
13.596	0
13.728	0.000478516
13.86	0.000172526
13.992	0
14.124	0.000390625
14.256	0
14.388	0
14.52	0
14.652	0
14.784	0
14.916	0
15.048	0.0169043
15.18	0.0149023
15.312	0
15.444	0
15.576	0
15.708	0
15.84	0.000361328
15.972	0
16.104	0
16.236	0
16.368	0
16.5	0
16.632	0
16.764	0
16.896	0
17.028	0
17.16	0
17.292	0
17.424	0.00047526
17.556	0.000358073
17.688	0
17.82	0.000351563
17.952	0
18.084	0
18.216	0
18.348	0
18.48	0
18.612	0
18.744	0
18.876	0
19.008	0
19.14	1.30208e-05
19.272	0.000478516
19.404	0
19.536	0.000380859
19.668	0
19.8	0
19.932	0
20.064	0
20.196	0
20.328	0
20.46	0
20.592	0
20.724	0
20.856	0
20.988	0.000654297
21.12	0.000572917
21.252	0
21.384	0
21.516	0
21.648	0
21.78	0
21.912	0
22.044	0
22.176	0
22.308	0
22.44	0
22.572	0
22.704	0
22.836	0.000136719
22.968	0.000800781
23.1	0.000123698
23.232	2.60417e-05
23.364	0.000400391
23.496	0
23.628	0
23.76	0
23.892	0
24.024	0
24.156	0
24.288	0
24.42	0
24.552	0
24.684	0
24.816	3.25521e-06
24.948	0.000582682
25.08	0
25.212	0
25.344	3.90625e-05
25.476	0
25.608	0
25.74	0
25.872	0
26.004	0
26.136	0
26.268	0
26.4	0
26.532	0
26.664	0
26.796	0
26.928	0
27.06	0.00039388
27.192	0.000263672
27.324	0
27.456	1.6276e-05
27.588	0
27.72	0
27.852	0
27.984	0
28.116	0
28.248	0
28.38	0
28.512	0
28.644	0
28.776	0
28.908	0.000283203
29.04	0.000188802
29.172	0
29.304	0
29.436	0
29.568	0
29.7	0
29.832	0
29.964	0
30.096	0
30.228	0.00114583
